FIPS,Cancer_Incidence,Population_Size,Population_Density,Poverty,White,Black,Hispanic,Native_American,Asian,No_Exercise,Few_Fruit_Veg,Obesity,High_Blood_Pres,Smoker,Diabetes,Uninsured,Prim_Care_Phys_Rate,Dentist_Rate,Unemployed,Major_Depression,Recent_Drug_Use,Ecol_Rpt,Salm_Rpt,Shig_Rpt,Toxic_Chem,Sulfur_Dioxide_Ind,Ozone_Ind,Particulate_Matter_Ind,Lead_Ind
40047,439,56958,54,14.1,90.5,3.4,5.9,2.3,1.5,28,84.5,28.8,27.7,26.5,7,8883,77.2,50.9,1040,3457,2454,1,33,12,3520593,1,1,1,1
19195,439,7768,19,7.2,99.3,0.3,1.8,0,0.2,25.1,-1111.1,23.7,22.9,17.7,8.1,556,38.6,25.7,230,452,270,4,15,8,160215,1,1,1,1
54077,439,30115,46,16.1,99.1,0.3,0.6,0,0.1,25.9,79.3,29.6,27.9,26.2,7.7,3832,39.8,16.6,648,2266,1276,0,25,2,1096543,1,1,1,1
05009,438.9,35793,61,15.3,97.7,0.3,1.5,0.7,0.4,31.4,77.9,23.7,30.4,25.1,6.7,5033,95,44.7,798,2334,1938,1,27,1,77520,1,1,1,1
46123,438.8,6065,4,16.8,87.7,0,0.9,11.5,0.2,30.7,79.7,29.4,23.4,18.9,7.1,1059,82.4,49.5,115,341,213,2,13,13,-2222,1,1,1,1
37127,438.7,91378,169,14.2,61.7,36.4,4.2,0.6,0.7,31.6,78.2,27.3,31.7,25.5,7.8,12599,83.2,42.7,2711,5246,5990,2,63,8,182174,1,1,1,1
30039,438.6,2965,2,14.9,97.3,0,1.3,1.2,0.2,15.3,-1111.1,20.5,-1111.1,15.5,11,567,0,0,68,224,153,0,2,0,-2222,1,1,1,1
51025,438.6,17920,32,17.8,43.3,56.3,1.5,0,0.2,-1111.1,-1111.1,-1111.1,-1111.1,19.6,19.1,2256,16.7,11.2,372,1066,883,0,14,10,8,1,1,1,1
39045,438.6,138423,274,6.9,91.8,5.9,1.2,0.2,1,22.4,75,23.5,27.5,21.3,8.3,9422,62.1,34.7,3736,9480,6980,7,42,6,21524,1,1,1,1
19117,438.5,9672,22,11.6,99,0.2,0.9,0.1,0.5,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,10.7,882,20.7,31,266,555,351,2,4,2,-2222,1,1,1,1
39153,438.5,546604,1324,11.1,82.8,13.9,1.1,0.2,1.8,24.9,77,21,24.1,28,6.9,46740,105.2,52.1,16833,37555,26604,12,222,281,2341315,1,1,1,1
55123,438.5,29055,37,10.9,99.2,0.1,0.8,0.2,0.2,24.6,87.1,21.9,14.3,20.4,2.9,3852,75.7,31,644,1845,1496,9,15,2,704522,1,1,1,1
47175,438.4,5470,20,15.2,99.2,0.4,0.4,0.1,0.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,573,0,0,217,358,285,0,1,1,2022,1,1,1,1
13245,438.4,195769,604,18.6,43.7,52.7,2.6,0.3,1.7,30.6,77.8,27.7,28.7,27.3,9.3,34098,153.8,111.9,6444,11316,10262,2,189,63,11253898,1,2,1,1
18153,438.4,21763,49,11.8,94.6,4.5,0.9,0.3,0.2,24,79,22.5,-1111.1,35,4.9,2501,23,32.2,687,1513,948,0,11,0,3080434,1,1,1,1
45009,438.4,15880,40,21.2,37.1,62.3,1.1,0.2,0.3,31.6,82.1,40.2,-1111.1,23.8,16.1,3061,56.7,25.2,587,924,820,0,17,4,27077,1,1,1,1
19151,438.4,7930,14,9.6,99,0.3,1.2,0.2,0.4,-1111.1,-1111.1,-1111.1,-1111.1,20.3,1.7,691,25.2,50.4,179,465,280,0,6,1,37434,1,1,1,1
45055,438.3,56486,78,12,72.7,26,2.4,0.3,0.4,29.9,82.5,29.3,34.4,31.6,10.6,7314,56.7,28.3,1918,3311,2674,0,43,7,1110038,1,1,1,1
47039,438.3,11686,35,15.1,95.9,3.5,2.6,0.1,0.2,-1111.1,-1111.1,10.7,-1111.1,-1111.1,15.3,1710,59.9,25.7,424,774,589,0,17,0,1558,1,1,1,1
45043,438.2,60983,75,14.7,64.2,34.9,2.2,0.2,0.5,20.8,77.5,24.9,32.7,22.6,6.8,9508,64,32.8,2478,3638,2860,3,110,30,6739414,1,1,1,1
19011,438.1,27000,38,6.5,99.1,0.2,0.6,0.1,0.2,29.7,81.5,25.7,28.2,25.5,5.4,1397,14.8,22.2,726,1530,1007,5,18,5,0,1,1,1,1
12023,438,64040,80,15.6,80.4,17.4,3.5,0.6,0.8,30.4,-1111.1,24.8,-1111.1,26.3,10.4,9336,43.7,25,983,3400,3436,2,53,4,70,1,1,1,1
25003,438,131868,142,10.2,95.2,2.3,2.3,0.2,1.2,21.4,68.8,19.8,23.3,21.8,6.8,11604,129.7,59.2,3084,8144,12466,7,60,8,25052,1,1,1,1
05037,438,19237,31,19.6,75.5,23.4,1.1,0.3,0.4,35.8,79.1,30.2,-1111.1,32.8,9.6,3311,26,41.6,625,1205,1080,0,76,19,34182,1,1,1,1
26063,438,34640,41,10.8,98.4,0.2,1.8,0.3,0.5,19.1,-1111.1,26.6,-1111.1,24.9,4.6,3642,49.1,31.8,1279,2018,2124,4,14,3,555687,1,1,1,1
28033,437.9,137004,287,8.6,81,17,3.3,0.3,1,29.6,85.4,24.6,26.6,26.2,8,12967,33.6,18.2,2837,7863,6205,0,197,33,379681,1,2,1,1
48407,437.8,24801,43,17.6,86.2,11.5,7.1,0.6,0.5,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,4126,8.1,12.1,627,1349,1067,0,14,6,-2222,1,1,1,1
17077,437.7,57954,99,19.3,81.2,12.6,2.9,0.3,4.3,14.4,-1111.1,15.3,14.6,25.5,3.8,8992,136.3,43.1,1466,3303,4858,0,34,26,38907,1,1,1,1
46115,437.7,6899,5,11.9,97.9,0.3,0.5,1.7,0.1,26.1,78.5,27.8,31.8,19.1,8.6,863,29,43.5,146,393,244,3,8,3,-2222,1,1,1,1
45025,437.6,43435,54,17.2,65.1,33.6,3,0.3,0.4,35.5,85.1,27.3,31.1,29.2,9.5,6920,43.7,23,1779,2526,2058,0,40,4,310145,1,1,1,1
42055,437.6,137409,178,8.2,95.6,2.7,2.6,0.2,0.8,22.9,75.2,26,26.6,20.1,6.3,11766,58.9,31.3,2607,7768,6822,7,93,1,217125,1,1,1,1
49043,437.6,35001,19,5.6,97.3,0.5,10.5,0.4,1.2,12.9,73.9,10.2,14.3,8.7,2.4,4433,125.7,28.6,835,2654,1310,0,12,1,25,1,1,1,1
41071,437.6,92196,129,10.9,94.8,1,12.8,1.3,1.3,21.2,73.8,26,21.3,19.4,7,10610,71.6,31.5,2686,6606,7243,11,32,14,7057793,1,1,1,1
18163,437.5,173187,738,11.8,89,8.5,1.1,0.2,1.1,24,80.8,27.3,27.5,28.6,9,16380,114.9,56.6,4790,11725,7726,4,52,13,272097,1,2,1,1
28025,437.4,21223,52,20.6,42.4,57.2,1,0,0.2,31.1,-1111.1,32.7,-1111.1,21.1,9.7,3641,47.1,18.8,996,1218,995,0,44,8,274659,1,1,1,1
28071,437.4,40842,65,15.8,73.3,24.1,1.3,0.2,1.8,20.4,82.3,22.3,24.2,21.9,6.8,5493,80.8,29.4,1092,2512,2654,1,70,11,12279,1,1,1,1
02185,437.4,6924,0,11.6,15.7,1.1,3.9,72,7.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,1202,57.8,43.3,350,313,501,0,3,3,-2222,1,1,1,1
17067,437.3,19153,24,9.8,98.9,0.4,0.5,0.2,0.2,-1111.1,-1111.1,-1111.1,-1111.1,20,10,1780,31.3,41.8,511,1069,1131,6,23,4,0,1,1,1,1
06023,437.2,128376,36,15.6,87.5,1.1,7.4,5.4,2.1,22.3,-1111.1,23.8,20.4,20.1,8.5,21154,89.6,60.8,3658,6911,9299,10,0,0,1913790,1,1,1,1
17175,437.2,6169,21,9.2,99.2,0.1,1.1,0.1,0.2,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,573,16.2,16.2,171,340,356,0,10,0,56,1,1,1,1
12001,437.2,223852,256,16.1,73.7,20,6.3,0.3,4.4,23.3,73.7,17.5,23.1,22,7.1,33617,220.7,97.4,3553,12219,15278,7,175,78,2081744,1,1,1,1
13011,437.2,16055,69,12.3,95.3,3.4,3.8,0.3,0.7,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,9.3,2550,12.5,0,362,969,803,4,12,1,0,1,1,1,1
55023,437.1,17134,30,10.1,97.5,1.7,0.9,0.3,0.3,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,6.5,1893,75.9,29.2,468,1106,917,3,10,2,8655,1,1,1,1
05091,437.1,43162,69,17.8,74.5,23.4,1.9,0.7,0.4,34,80.5,31,27.5,28.1,9.7,7040,67.2,37.1,879,2732,2388,1,20,16,168463,1,1,1,1
39063,437.1,73503,138,7.5,96,1.4,3.2,0.2,1.6,28.4,85.1,24.6,-1111.1,19.7,11.9,6405,58.5,35.4,1958,5039,3742,8,29,10,1208446,1,1,1,1
39031,437,36945,65,10.3,97.5,1.2,0.7,0.2,0.4,-1111.1,85.5,-1111.1,-1111.1,-1111.1,8.5,3750,37.9,27.1,1494,2543,1812,2,21,0,12400135,1,1,1,1
18047,436.9,23085,60,8,99.1,0.1,0.6,0,0.4,28.5,86.1,26,-1111.1,25.4,9.5,1992,17.3,13,764,1539,1007,6,15,2,10574,1,1,1,1
05131,436.9,118750,221,15.4,85.8,6.3,9.6,1.6,3.8,28,75.8,26.4,32.1,20.5,7.1,18572,125.5,55.6,2451,7421,6412,5,78,15,932891,1,1,1,1
31035,436.9,6733,12,10.4,98.8,0.3,4.2,0.4,0.3,22.9,77.9,24.7,18.8,19.3,5.9,905,0,29.7,121,413,253,3,6,0,395998,1,1,1,1
38035,436.8,65940,46,11,93.1,1.3,2.3,2.7,1.3,18.8,78.1,20.7,19.1,20.5,5,5849,141,50,1210,3740,2890,13,21,13,209936,1,1,1,1
51139,436.7,23831,77,11.9,96.8,2.4,1.3,0.1,0.2,23.1,-1111.1,21.4,22.4,-1111.1,7.3,2523,37.8,21,573,1384,1088,2,44,3,295,1,1,1,1
26157,436.7,58428,72,9.8,97,1.2,2.4,0.6,0.4,26.9,78.5,30.5,-1111.1,22.8,5.2,6615,25.7,30.8,2346,3295,3716,6,25,6,240407,1,1,1,1
30013,436.7,79569,29,13.9,91.1,1.2,2.6,4.6,0.8,20.9,77.8,21.9,29.6,18.5,6.5,11727,86.7,61.6,1605,5666,4034,15,50,3,67045,1,1,1,1
17139,436.6,14510,43,8.4,99.2,0.3,0.6,0.1,0.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,8.5,1197,27.6,6.9,336,793,860,1,17,9,191329,1,1,1,1
29175,436.6,25336,53,13.5,91.5,6.8,1.5,0.3,0.5,31.4,86.1,34.3,33.9,24,9.9,2957,31.6,27.6,669,1675,1196,2,25,20,1746748,1,1,1,1
18141,436.6,266160,582,11.8,84,12,5.7,0.4,1.7,26.2,75.5,22.8,26.7,25.3,8.1,33036,95.4,45.1,7116,17436,12104,19,59,22,883724,1,1,1,1
47125,436.5,147202,273,12.3,74.4,20,5.2,0.5,2.2,24.7,68.3,20,25.2,27.1,6.6,17192,56.4,42.1,3233,8729,7832,1,35,1,17657773,1,1,1,1
25013,436.5,461591,746,14.4,86.7,9.5,17.2,0.4,2,27.2,72.9,21.7,25.9,22,8.1,59589,88.6,54.4,12842,27095,43158,20,212,23,1078882,1,2,1,1
39151,436.4,380608,661,9.8,90.2,7.5,1,0.2,0.7,29.6,77.1,22.8,27.1,24.4,8.1,35300,89.1,46.8,12165,26316,18653,7,149,47,14059272,1,1,1,1
30085,436.4,10524,4,26.2,38.2,0.2,2,59.2,0.6,32.3,73.7,30.9,28.8,33.6,13.8,2797,38,19,264,673,577,1,13,71,212460,1,1,1,1
48263,436.4,782,1,9.4,98.8,0.4,9.8,0.8,0,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,118,0,0,19,45,31,0,0,0,-2222,1,1,1,1
12029,436.3,14647,21,18.6,89.3,9.5,2.1,0.5,0.3,-1111.1,-1111.1,25.3,-1111.1,-1111.1,7.4,2414,13.7,13.7,224,812,776,1,30,20,31280,1,1,1,1
26103,436.3,64760,36,10.5,95.3,1.6,0.8,1.6,0.6,21,69.7,22,25.1,18,7.4,5577,129.7,58.7,1997,3833,4590,20,40,1,1654287,1,1,1,1
26153,436.3,8819,7,11.7,90,2,1,5.4,0.5,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,1152,68,45.4,423,522,545,0,2,0,54725,1,1,1,1
29131,436.1,24712,42,13.4,98.2,0.3,1,0.5,0.2,26.7,-1111.1,23.9,-1111.1,36.3,5.9,3592,20.2,24.3,755,1629,1162,1,63,27,220,1,1,1,1
02020,436,275043,162,8.7,72,6.2,6.4,8.5,7.7,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,37239,107.3,78.9,7950,14238,20542,10,86,13,41319,1,1,1,1
12003,436,24569,42,13.7,85.3,13.3,2.3,0.3,0.5,37.1,81.3,34.4,-1111.1,33.9,10.3,2735,32.6,12.2,384,1275,1346,0,47,30,37659,1,1,1,1
08041,436,565582,266,10.4,85.8,6.7,12.2,1,3.2,17.1,78.1,18,18.9,20.2,4,71691,55.5,59.6,15354,38849,44109,14,157,47,2407506,1,1,1,1
39005,435.9,54123,128,8.9,97.7,1,0.7,0.1,0.7,-1111.1,-1111.1,13.9,-1111.1,18.8,4.3,4358,49.9,35.1,1666,3710,2856,4,33,3,129319,1,1,1,1
54099,435.9,42091,83,17.3,98.7,0.2,0.5,0.2,0.3,32.6,83.4,31.1,38.6,27.7,9.1,5689,57,19,914,3133,1779,0,9,0,250331,1,1,1,1
01065,435.9,18316,28,20.6,40.3,59.2,0.9,0.1,0.2,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,5.2,3422,27.3,5.5,325,1011,912,3,21,7,51811,1,1,1,1
29157,435.8,18571,39,9.6,98.4,0.2,0.8,0.3,0.8,24.7,-1111.1,25.3,-1111.1,26.9,10.2,1491,43.1,32.3,420,1220,849,6,16,3,176754,1,1,1,1
13237,435.8,19829,58,13.6,71,27.8,3.8,0.2,0.7,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,9.3,3004,30.3,10.1,547,1232,991,0,47,13,13659321,1,1,1,1
16035,435.8,8373,3,12.8,96.3,0.3,1.7,1.8,0.4,21.3,77.4,22.5,35.3,24.2,8.5,1291,119.4,35.8,308,578,345,0,14,1,-2222,1,1,1,1
04015,435.8,187200,14,14.9,94.2,1,12.8,2.5,1.1,27.9,77.6,25,30.6,29.4,7.5,31916,39,20.8,3485,10755,9923,3,41,14,162926,1,1,1,1
16083,435.7,69419,36,12.7,96.9,0.4,11.2,0.8,0.9,24.2,77.1,21.8,27.5,22.9,5.7,11165,70.6,43.2,1312,4366,3013,19,60,4,423207,1,1,1,1
05055,435.7,39401,68,15.4,97.8,0.3,1.5,0.4,0.2,31.7,82.5,29.5,34.8,31.7,9.9,4636,58.4,22.8,1027,2512,2175,0,76,4,164430,1,1,1,1
13209,435.7,8909,36,18.4,74.4,25,4.5,0,0.4,-1111.1,85.2,-1111.1,-1111.1,11.7,11,1540,0,0,251,534,503,0,8,8,-2222,1,1,1,1
39143,435.7,61676,151,8.2,95.5,2.9,7.4,0.1,0.4,26.1,75.5,-1111.1,-1111.1,-1111.1,9.2,6129,30.8,29.2,2091,4204,2994,6,39,30,8705790,1,1,1,1
28111,435.6,12160,19,18.3,76,23.2,1.2,0.3,0.2,-1111.1,90.1,-1111.1,-1111.1,-1111.1,10.3,2218,24.7,16.4,459,697,539,1,30,4,2012249,1,1,1,1
37193,435.5,67390,89,13.6,94.3,4.2,4.5,0.2,0.8,29.6,74.5,23.1,31.4,23.7,9.8,9035,50.5,17.8,1894,3999,4309,0,49,9,661499,1,1,1,1
06079,435.5,255478,77,11.1,91.3,2.1,17.5,1.1,3.3,14.2,75.9,19.1,24.9,12.6,5.5,36997,92,51.7,5394,13891,18985,6,0,0,210152,1,2,1,1
26161,435.4,341847,482,9.6,77.3,12.2,3,0.4,7.8,16.4,69.7,20.3,19.6,14.8,5.4,28198,241,96.8,8040,19426,24642,12,98,21,234925,1,1,1,1
51137,435.3,30246,89,8.6,85.3,13.2,2.1,0.3,0.5,30.1,-1111.1,24.5,-1111.1,26.4,5.1,2556,72.7,19.8,419,1765,1414,3,38,8,27492,1,1,1,1
29041,435.3,8124,11,10.9,96.3,3.2,0.7,0.2,0.1,23.9,75.4,32,-1111.1,20.5,8.5,885,0,12.3,232,561,384,0,4,2,250,1,1,1,1
49007,435.2,19437,13,13.5,97.5,0.3,10.8,1.2,0.6,26.3,84.2,22.1,29.1,19.4,6.6,3218,61.7,56.6,507,1439,738,5,47,5,623380,1,1,1,1
51145,435.1,26598,102,5.9,84,15.2,1.3,0.2,0.2,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,5.8,1508,41.4,11.3,365,1538,1280,1,41,6,-2222,1,1,1,1
48439,435,1620479,1877,12.9,79.8,13.8,23.7,0.7,4.3,24.9,77.2,22.6,25.2,21.2,6.9,233178,57.1,35.2,43125,82348,68096,24,394,294,1615457,1,2,1,1
48285,435,18925,20,13.3,92.2,7,13.6,0.2,0.4,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,9,2805,63.4,31.7,369,1030,786,1,58,27,15828,1,1,1,1
01019,435,24522,44,15.2,93.3,5.5,1.1,0.3,0.3,-1111.1,-1111.1,-1111.1,-1111.1,23.6,13.3,3583,28.5,12.2,464,1436,1140,1,6,6,7077,1,1,1,1
53005,434.9,157950,93,10.1,93.4,1.2,14.3,1,2.7,18.8,78.9,22.9,23.8,19.4,6.7,21657,69.6,35.5,4918,9173,10414,11,51,16,2581386,1,1,1,1
50015,434.9,24495,53,8.8,97.2,0.6,1,0.5,0.5,18.3,64.1,20,21.2,19.7,5.8,2485,114.3,49,574,1539,2282,12,43,3,-2222,1,1,1,1
18169,434.8,33843,82,8.7,97.8,0.5,1.2,0.7,0.5,24.9,-1111.1,22.5,27.3,29.7,6.9,3179,47.3,35.5,1166,2319,1518,0,19,0,11097623,1,1,1,1
47071,434.7,25930,45,17.3,95.2,3.7,1.1,0.3,0.3,34.7,-1111.1,-1111.1,-1111.1,31.8,10,4117,42.4,30.9,825,1688,1329,1,24,0,2072217,1,1,1,1
28065,434.6,13158,32,22.9,41.6,57.8,0.9,0.1,0.2,34.4,-1111.1,27.5,-1111.1,21.8,7.8,3210,7.6,22.8,543,763,611,0,31,7,-2222,1,1,1,1
05103,434.6,27102,37,18.6,58.6,40.2,1.1,0.2,0.4,33.4,80.7,27.6,37,22.6,6.6,4306,51.7,25.8,862,1739,1503,0,10,1,29981,1,1,1,1
17141,434.5,54290,72,8,97.7,0.7,7.6,0.3,0.5,20,80.6,27.2,24.1,23.4,7.9,5851,47.9,35,1397,2941,3239,11,37,21,1313313,1,1,1,1
47141,434.5,66580,166,14.2,95.9,1.9,4.4,0.3,1.2,26.2,69.9,20.1,27.2,28.9,6.6,8159,78.1,39.1,1646,4277,3832,0,40,19,79883,1,1,1,1
05071,434.5,24042,36,17.1,95.7,1.8,9.3,0.7,0.7,26.7,81,20.3,-1111.1,29,8.6,4420,74.9,25,504,1521,1346,1,45,6,296085,1,1,1,1
13263,434.3,6709,17,18.1,42.6,56.7,1.7,0.1,0.3,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,1180,14.9,0,215,412,333,0,4,0,-2222,1,1,1,1
06087,434.3,249666,561,11.3,90.9,1.2,27.4,1.2,4.3,16.8,64.9,17.9,17.7,11.3,6.9,41479,101.7,62.5,9160,13112,17527,10,0,0,507,1,1,1,1
17089,434.2,482113,926,7.4,89.9,5.6,27.3,0.4,2.9,26.9,81.5,22.6,20.4,17.9,5.6,56073,48.5,47.1,14138,24413,28425,21,164,53,557207,1,1,1,1
23015,434.2,35240,77,9.8,98.8,0.2,0.6,0.3,0.3,20,67.8,16.8,27.7,17.2,4.3,2980,116.3,39.7,806,2574,2501,3,31,0,1677,1,1,1,1
55071,434.2,81949,139,7,96.1,0.5,2.1,0.5,2.3,23.1,78.2,27.2,31.6,25.1,6.9,6275,76.9,52.5,2252,5370,4240,16,57,5,936506,1,1,1,1
45001,434.1,26133,51,13.6,69.7,29.6,1.1,0,0.3,29.1,85.5,25.1,29.8,31.6,13.4,3340,49.7,11.5,958,1526,1240,1,45,7,20354,1,1,1,1
55015,434.1,44137,138,4.8,96.4,0.6,1.9,0.4,1.8,14.5,75.4,22.7,21.6,17,8.6,2673,18.1,20.4,1023,2778,2297,6,21,2,207264,1,1,1,1
39097,434,41295,89,8.3,91.7,6.7,0.9,0.2,0.7,-1111.1,-1111.1,10.8,-1111.1,8.8,3.4,3064,46,21.8,1158,2862,2069,3,26,2,1494259,1,1,1,1
37131,434,21483,40,20.2,40.2,58.9,0.8,0.4,0.3,34,-1111.1,33.1,-1111.1,-1111.1,14.9,3466,18.6,14,619,1267,1417,0,16,3,161799,1,1,1,1
16015,433.9,7535,4,10,97.6,0.1,3.6,0.9,0.3,20.9,-1111.1,17.1,-1111.1,19.1,5.5,1159,26.5,0,158,498,317,0,2,0,-2222,1,1,1,1
01133,433.8,24498,40,16.9,98.3,0.6,1.9,0.4,0.1,-1111.1,-1111.1,28,-1111.1,26.9,8.5,4592,32.7,12.2,475,1421,1156,1,17,1,88000,1,1,1,1
39109,433.8,101619,250,8.1,95.7,2,1.1,0.2,1.1,16.3,77.1,29.7,24.1,22,6.8,7576,52.2,32.5,3055,7005,4989,22,83,12,577384,1,1,1,1
40131,433.8,80757,120,9.4,80.7,1.1,2.6,11.8,0.5,29.2,88.9,23.7,29,27.5,8.9,9470,32.2,28.5,1486,4885,3698,8,46,37,3865244,1,1,1,1
13153,433.8,126163,335,11.3,69.2,26.9,3.7,0.4,2,21.7,81.2,24,33.3,25,9.7,13800,62.6,38.8,2923,7370,6513,2,81,17,339405,1,1,1,1
01117,433.7,171465,216,6.9,88.2,9.4,3.1,0.3,1.4,18.9,78.3,20.8,26.7,21,4.8,13249,95.6,28,2373,9515,8223,1,40,8,7440897,1,2,1,1
39057,433.7,151996,366,8.2,89.1,6.4,1.6,0.3,2.5,19.5,72.8,22.6,21.2,20.4,8.5,11774,87.5,32.9,4248,10498,8450,7,36,39,108929,1,1,1,1
12109,433.7,161525,265,8.1,91.4,6,3.7,0.3,1.6,22.2,76.4,16.8,27.3,20.1,6.4,12404,84.2,28.5,2311,8911,8694,0,114,40,75487,1,1,1,1
01099,433.6,23733,23,17.7,57,41,0.8,1,0.3,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,8.1,4269,50.6,29.5,538,1299,1132,0,43,16,4478917,1,1,1,1
48199,433.6,50976,57,12.5,92,6.6,3,0.3,0.3,-1111.1,-1111.1,24.5,-1111.1,19.3,9.5,6640,25.5,21.6,1606,2700,2187,0,30,7,111748,1,1,1,1
24035,433.6,45612,123,6,90.3,7.9,1.4,0.2,0.9,25.1,74.1,21.9,30.1,19.4,6.7,3951,26.3,17.5,835,2445,2377,3,60,3,859,1,1,1,1
40031,433.6,112429,105,16.6,67.8,19.1,8.6,5.8,2.6,30.1,83.3,23.7,28.9,29.9,8.8,19647,66.7,51.6,2169,6430,5226,5,33,76,800464,1,1,1,1
18011,433.5,52061,123,5.8,97.2,0.7,1.7,0.2,1.2,23.7,74.4,23.1,29.9,20.2,6.1,2883,159.4,38.4,1062,3426,2244,5,10,22,17063,1,1,1,1
46045,433.4,4112,4,10.5,99.2,0.1,0.6,0.3,0.2,32.5,86,30.4,38.4,14.5,9,534,24.3,0,72,232,139,5,3,1,-2222,1,1,1,1
47187,433.4,153595,264,5.1,92.1,5,3.4,0.2,2,17.8,67.2,15.2,20.2,17.2,5.6,11660,144.5,45.6,2730,9512,8087,6,51,5,34314,1,1,1,1
01107,433.2,20178,23,19.3,57.2,42.4,0.8,0.1,0.1,-1111.1,-1111.1,-1111.1,-1111.1,15.2,12.8,3606,49.6,9.9,397,1121,973,0,34,4,60,1,1,1,1
47091,433.2,18116,61,19.3,96.4,2.9,0.8,0.3,0.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,2594,38.6,16.6,571,1237,927,2,13,0,-2222,1,1,1,1
01129,433.2,17773,16,16.9,66,26.4,0.9,6.7,0.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,10.5,3037,33.8,11.3,392,976,848,0,36,10,2337250,1,1,1,1
47131,433,32213,59,12.8,88.9,10.2,3.2,0.1,0.3,41.9,69.8,27.5,37.2,29.6,4.3,4023,59,34.1,946,2069,1623,2,15,4,381837,1,1,1,1
21007,433,8277,33,13.6,95.5,3.7,0.8,0,0.2,31.1,81.8,24,-1111.1,32.4,8.9,951,24.2,12.1,293,555,446,1,11,17,1452961,1,1,1,1
40057,433,3030,6,22.5,87.4,10.4,22.6,1.6,0.5,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,755,33,33,54,187,136,1,4,2,-2222,1,1,1,1
13081,433,22017,80,23.1,54.1,44.1,2.5,0.2,1.2,-1111.1,83.6,-1111.1,-1111.1,18.3,10.3,4715,86.3,31.8,688,1271,1105,0,42,42,1078301,1,1,1,1
50001,432.9,36965,48,8.7,97.4,0.6,1.2,0.2,0.8,18.6,68.8,19.7,24.8,19.5,5.8,3220,124.4,27.1,711,2294,3742,13,23,0,78,1,1,1,1
53011,432.9,403766,643,10.5,90.2,2,5.6,0.9,4.1,16.4,76.2,24.8,24.1,20.2,5.9,44458,72.1,35.7,12617,23587,26207,36,97,18,701312,1,1,1,1
55027,432.8,88103,100,6.7,96,2.8,3,0.5,0.4,20.3,77.2,27.7,22.4,20.3,6,6301,67,29.5,2291,5818,4639,20,69,13,836858,1,1,1,1
37129,432.8,179553,903,13.4,81.2,16.3,2.7,0.4,1.1,20.4,75.9,20.9,26.1,21.7,7.3,19474,127.5,50.1,3892,10777,12537,3,261,77,6969810,1,1,1,1
49021,432.8,38311,12,14.5,94.5,0.4,5.1,2.2,1.8,18.3,79.8,17.8,27.9,15.3,5.8,6802,36.5,44.4,773,2704,1596,0,30,4,51260,1,1,1,1
47095,432.8,7583,46,26.3,65.9,33.2,0.9,0.4,0.2,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,980,26.4,13.2,216,517,436,0,6,1,-2222,1,1,1,1
40033,432.8,6589,10,14.8,86.6,3.5,5.4,7.8,0.2,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,8.3,1192,30.4,15.2,123,404,286,0,20,3,-2222,1,1,1,1
47183,432.7,33732,58,14.7,90.4,7,1.4,0.1,1.9,26,-1111.1,26.3,36.9,26.5,8.7,4189,59.3,32.6,1078,2194,1957,3,8,2,65342,1,1,1,1
01061,432.7,25735,45,17.6,87.8,10.8,2,0.7,0.2,-1111.1,-1111.1,34.5,-1111.1,-1111.1,9.4,4759,35,15.5,409,1492,1218,2,69,7,161155,1,1,1,1
56025,432.7,69799,13,12.1,96.2,1,4.9,1.1,0.4,22.5,80.7,20.5,23.1,27.8,6.4,10067,87.4,48.7,1367,4986,3246,4,62,3,122527,1,1,1,1
18039,432.6,195362,421,9.5,91.6,5.5,12.4,0.3,1.2,26.2,77,25.2,27.7,23.2,5.5,24647,53.7,30.2,4699,12472,8349,7,48,17,3096185,1,1,1,1
39105,432.6,23232,54,16.8,98.1,0.9,0.5,0.1,0.2,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,3393,17.2,17.2,895,1634,1135,4,21,1,-2222,1,1,1,1
