FIPS,Cancer_Incidence,Population_Size,Population_Density,Poverty,White,Black,Hispanic,Native_American,Asian,No_Exercise,Few_Fruit_Veg,Obesity,High_Blood_Pres,Smoker,Diabetes,Uninsured,Prim_Care_Phys_Rate,Dentist_Rate,Unemployed,Major_Depression,Recent_Drug_Use,Ecol_Rpt,Salm_Rpt,Shig_Rpt,Toxic_Chem,Sulfur_Dioxide_Ind,Ozone_Ind,Particulate_Matter_Ind,Lead_Ind,a_ccl4,a_cl_ln,a_cn_ln,a_diesel_ln,a_eox_ln,a_pb_ln,a_pm10_mean_ln,a_pm25_mean,a_so2_mean_ln,a_no2_mean_ln,a_co_mean_ln,a_o3_mean_ln,a_teca_ln,w_112tca_ln,a_dbcp_ln,a_tdi_ln,a_2clacephen_ln,a_2np_ln,a_pnp_ln,a_ch3cn_ln,a_acetophenone_ln,a_acrolein_ln,a_acrylic_acid_ln,a_c3h3n_ln,a_sb_ln,a_benzidine_ln,a_benzyl_cl_ln,a_be_ln,a_biphenyl_ln,a_dehp_ln,a_bromoform_ln,a_cd_ln,a_cs2_ln,a_cs_ln,a_c6h5cl_ln,a_chloroform_ln,a_chloroprene_ln,a_cr_ln,a_cresol_ln,a_cumene_ln,a_dbp_ln,a_dmf_ln,a_me2_phthalate_ln,a_me2so4_ln,a_ech_ln,a_etacrylate_ln,a_etcl_ln,a_edb_ln,a_edc_ln,a_egly_ln,a_edcl2_ln,a_glycol_ethers_ln,a_hcb_ln,a_hcbd_ln,a_hccpd_ln,a_hexane_ln,a_n2h2_ln,a_hcl_ln,a_isophorone_ln,a_mn_ln,a_hg_ln,a_meoh_ln,a_mibk_ln,a_mma_ln,a_mecl_ln,a_mehydrazine_ln,a_mtbe_ln,a_nitrobenzene_ln,a_dma_ln,a_otoluidine_ln,a_pahpom_ln,a_pcp_ln,a_ph3_ln,a_p_ln,a_pcbs_ln,a_procl2_ln,a_proo_ln,a_quinoline_ln,a_se_ln,a_cl4c2_ln,a_toluene_ln,a_c2hcl3_ln,a_etn_ln,a_vyac_ln,a_vycl_ln,a_11dce_ln
51135,65.4,15560,49,17.2,58.7,40.4,2.5,0.1,0.4,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,10.2,2077,147.8,38.6,304,904,737,0,56,29,0,1,1,1,1,0.4966979,-10.23662,-4.889758,-1.325249,-6.171177,-7.245832,11.02913,11.50112,6.147469,6.447811,7.390874,8.845294,-5.925485,-6.907755,-12.51764,-9.827741,-17.33084,-18.71496,-12.37164,-11.61522,-13.07818,-4.562161,-16.15595,-6.464726,-13.92662,-14.00476,-13.43142,-10.68097,-11.26373,-0.2165565,-15.61307,-9.716516,-8.988535,-11.71254,-10.66627,-2.655157,-14.25594,-8.44984,-7.888759,-8.546371,-12.46913,-9.556269,-13.88989,-9.410172,-15.92775,-16.65559,-11.35406,-7.816807,-5.945396,-4.937691,-9.613004,-6.870105,-15.61027,-17.78128,-18.00461,-3.397645,-12.48019,-0.9090439,-10.88662,-5.878641,-7.18794,-1.681381,-3.67583,-5.379511,0.2220115,-16.72489,-4.040588,-15.60129,-11.81376,-17.68549,-5.50609,-14.79341,-11.01769,-30.44861,-8.464914,-5.744034,-10.28524,-9.384665,-10.79633,-3.342736,-1.46716,-3.706052,-12.09807,-11.29767,-8.983779,-11.22796
19011,65.3,27000,38,6.5,99.1,0.2,0.6,0.1,0.2,29.7,81.5,25.7,28.2,25.5,5.4,1397,14.8,22.2,726,1530,1007,5,18,5,0,1,1,1,1,0.4968394,-9.190028,-4.774102,-1.009564,-5.413798,-7.399072,16.95168,10.13546,4.791209,6.283512,5.358654,8.456059,-5.159567,-0.6911492,-11.9669,-8.08129,-15.61517,-18.46286,-12.49909,-10.79233,-12.52254,-4.589108,-12.89773,-5.585235,-14.75423,-18.48789,-11.16499,-10.69543,-11.5113,-0.2169671,-13.86578,-10.09643,-8.763415,-11.83184,-10.44849,-2.637248,-14.00583,-8.60528,-7.332919,-8.474096,-12.20908,-8.349001,-6.737498,-13.75215,-15.71278,-14.1424,-7.808988,-8.274754,-5.218595,-4.521194,-10.12276,-4.674721,-15.52094,-17.52508,-17.74844,-3.17961,-15.76051,-3.919424,-11.91551,-6.99238,-7.18852,-3.094199,-3.39338,-7.174129,0.2231214,-12.58642,-5.097439,-15.34912,-10.86443,-17.20146,-5.814398,-14.65207,-10.36653,-14.47917,-8.460334,-6.191054,-9.75847,-11.36516,-9.898394,-3.087502,-0.4933046,-3.249027,-10.34144,-8.785639,-9.324775,-10.96763
19147,65.3,9697,17,9,99.2,0.1,0.8,0.1,0.3,-1111.1,87.3,-1111.1,-1111.1,21.4,8.7,921,30.9,20.6,219,559,368,3,8,0,180854,1,1,1,1,0.4966806,-12.55694,-5.655528,-1.256798,-6.991193,-7.464071,16.92271,8.793641,4.526748,5.834947,5.160151,8.41537,-5.924196,-6.907755,-12.18594,-8.304924,-20.631,-19.49661,-13.39219,-12.41443,-14.11495,-5.355747,-20.66416,-6.992818,-12.95481,-16.6538,-16.14975,-10.93743,-12.03114,-0.2170153,-18.91398,-10.22992,-9.367515,-10.66903,-10.37963,-2.646726,-15.13561,-9.620981,-8.933729,-9.93309,-13.82192,-9.252291,-9.546183,-17.59346,-16.76253,-17.7079,-8.49239,-8.368727,-5.744048,-6.40657,-8.60258,-6.352847,-16.20132,-18.57972,-18.80262,-2.691597,-15.91287,-5.308231,-12.69578,-7.440947,-7.194003,-3.999127,-6.271492,-9.728111,0.2206251,-14.73896,-5.539084,-16.39535,-12.58717,-17.9996,-6.076294,-15.40783,-8.933175,-23.98304,-8.514338,-6.85555,-11.38393,-14.00045,-11.62201,-3.34097,-1.437595,-3.781091,-13.54245,-10.61653,-8.297736,-10.80945
36077,65.3,62746,63,12.6,96.1,2,2.1,0.2,0.9,20.5,75.3,21.1,-1111.1,25.4,6.4,6878,156.2,41.4,1370,3659,4394,13,42,2,0,1,1,1,1,0.4967979,-11.9382,-3.552144,-1.36467,-5.902707,-7.245039,6.214604,9.574872,5.505398,4.937883,6.131051,8.211361,-4.100959,-6.907755,-12.36264,-10.40114,-31.70556,-14.86086,-11.20812,-10.72123,-11.49947,-4.153873,-15.57532,-5.856149,-12.67953,-16.15556,-14.49744,-10.67943,-11.15841,-0.2168727,-27.31621,-9.876047,-8.509095,-11.88863,-4.442036,-2.599398,-13.38367,-8.579974,-7.486083,-6.70753,-10.26358,-6.779674,-12.052,-17.1685,-14.32909,-15.92728,-6.573575,-5.325338,-4.468079,-3.329817,-9.845379,-3.806101,-14.28109,-17.30945,-17.53658,-2.018169,-14.33351,-3.621101,-8.138954,-7.315921,-7.174323,-1.502533,-3.778863,-9.643543,0.2329072,-14.35632,-3.619504,-15.13842,-11.2193,-16.33673,-3.080373,-13.40519,-11.67125,-12.08381,-8.230339,-5.004557,-9.793113,-8.637956,-10.4878,-2.708693,-0.1045519,-2.754011,-8.605653,-7.29683,-4.461095,-10.68239
26025,65.3,139191,196,11.6,85.3,10.8,3.5,0.6,1.3,25.6,76.7,27.8,32.5,30.6,10,16779,56,51,4687,7717,8649,1,34,10,108047,1,1,1,1,0.4968779,-3.975864,-3.374828,-0.5668939,-5.179379,-5.315105,12.75613,11.73157,4.776059,6.288977,5.375887,8.93274,-3.954536,-0.6911492,-13.6103,-6.510604,-18.27275,-14.58963,-8.560715,-5.072292,-10.96656,-3.536278,-13.95343,-4.973084,-9.283737,-18.48789,-11.98993,-10.5301,-10.07445,-0.2167962,-16.55508,-6.989882,-7.268239,-9.984138,-4.238945,-2.54072,-12.4246,-7.334764,-5.941392,-7.469267,-10.555,-6.654171,-11.8211,-15.12421,-12.34503,-14.75025,-8.961498,-5.061849,-4.281178,-2.298487,-7.914514,-3.459407,-14.42612,-16.06047,-16.2836,-1.765277,-15.84236,-2.463187,-9.462372,-5.441324,-7.15491,-1.412361,-2.113421,-9.293339,0.2701808,-15.70864,-3.909569,-13.87762,-10.07395,-15.76054,-4.615281,-13.60727,-13.37728,-13.74466,-8.273993,-5.089148,-8.917309,-7.344061,-10.73814,-1.904917,0.6786585,-2.255785,-8.395505,-9.080523,-4.24617,-9.302226
19027,65.3,21034,37,7.6,98.8,0.3,1.4,0.2,0.5,25.7,83.5,20.9,23.2,17.7,6.2,1272,76.1,42.8,404,1197,765,1,17,1,1504540,1,1,1,1,0.4967404,-8.383693,-4.104594,-0.8669206,-6.796813,-7.51837,10.30711,8.935664,4.544644,5.802711,5.353894,8.253181,-4.760145,-0.6911492,-11.88511,-7.299856,-31.70556,-17.80228,-11.25649,-10.71231,-11.99847,-4.846667,-19.77732,-7.161432,-17.2701,-15.45225,-14.45621,-10.79263,-10.53344,-0.2169953,-27.31621,-10.13165,-8.181227,-12.97055,-10.11788,-2.605832,-13.40493,-9.558341,-8.469778,-8.48388,-11.52091,-7.300646,-11.40511,-16.2934,-15.05932,-15.99325,-7.112507,-7.00774,-4.992941,-4.094399,-10.90362,-5.484789,-14.76455,-16.88118,-17.10442,-2.531107,-15.91285,-4.301235,-15.74596,-7.515149,-7.186999,-2.365714,-3.180565,-9.686559,0.2242334,-27.10555,-4.727828,-14.68871,-10.83024,-16.21704,-5.098714,-13.91638,-12.03152,-30.44861,-8.345141,-5.806468,-9.82633,-14.00036,-10.84951,-3.259412,-1.02156,-4.130951,-11.03574,-10.2162,-6.634545,-10.46723
29167,65.2,28892,45,15,97.4,0.5,1.7,0.7,0.5,29.2,87.5,17.2,-1111.1,23.9,13.6,4257,65.8,17.3,660,1884,1488,0,17,2,9871,1,1,1,1,0.4967053,-14.89128,-5.112091,-1.777081,-6.136991,-7.478046,10.97946,9.822731,5.474185,6.658487,5.80822,8.644264,-5.969957,-6.907755,-13.52326,-10.42908,-16.16029,-18.51892,-12.63484,-11.41726,-13.1961,-4.720354,-16.41019,-6.927495,-15.22227,-18.48789,-11.92085,-10.8827,-11.50094,-0.2165595,-14.44263,-10.17191,-8.407957,-13.21659,-10.93619,-2.656119,-12.84706,-9.024401,-7.42734,-9.277517,-11.80754,-9.147553,-13.89142,-14.17294,-15.76391,-16.51383,-8.216585,-7.907805,-5.945389,-4.757539,-16.77213,-7.163836,-16.02071,-17.5716,-17.79461,-3.5106,-13.73048,-3.563548,-11.47459,-7.353924,-7.192504,-3.308199,-3.662005,-10.8885,0.2219049,-13.80012,-4.881504,-15.40515,-11.69709,-18.19155,-5.67724,-15.22425,-11.07645,-30.44861,-8.501282,-7.405371,-10.00466,-13.99609,-10.74387,-3.162611,-0.6042058,-3.557887,-10.10548,-10.50081,-11.26756,-11.2386
22071,65.2,454863,2519,25.5,28.8,67.5,3,0.2,2.4,32.1,80,25.6,29.6,21.5,9.1,103078,153.9,54.7,-9999,23729,24970,0,103,143,156325,1,1,1,1,0.4973096,-2.787562,-2.596623,1.061596,-4.266689,-6.484995,12.79459,10.86871,5.631468,6.933616,5.257396,8.474597,-3.569276,-6.907755,-13.60733,-5.220721,-31.70556,-16.14589,-9.134315,-6.482444,-9.845207,-2.72045,-7.788118,-5.679412,-10.62804,-14.11927,-12.43172,-10.53248,-7.212011,-0.2166632,-15.11327,-9.535254,-6.229608,-8.245877,-8.212978,-2.416095,-4.505362,-7.401099,-5.099248,-5.980929,-9.544835,-5.426425,-8.55042,-14.63325,-6.83473,-7.931377,-5.126004,-4.423505,-3.175929,-1.672372,-8.353288,-3.912227,-16.13458,-14.93453,-14.86338,-0.6211382,-13.18196,-2.810168,-11.92263,-6.4025,-7.16375,-0.3311824,-1.722133,-6.383788,0.2702474,-27.10555,-2.45636,-12.99613,-9.194817,-14.74889,-4.547785,-14.79068,-12.80993,-30.44861,-8.557172,-4.636288,-6.308744,-10.60826,-9.885195,-1.793858,1.371506,-2.961287,-9.240948,-8.653444,-3.663068,-8.736291
48423,65.2,190594,205,14.7,78.9,18.6,14.2,0.5,1,33.2,78,28.1,27.7,21,9.6,29066,120.2,45.1,4638,9922,8141,4,145,72,841309,1,2,1,1,0.4968562,-7.969952,-3.406795,-0.6884141,-4.669112,-6.022759,6.053806,10.0142,5.827136,7.579559,6.485642,8.810221,-4.009009,-0.6911492,-11.02495,-10.34851,-17.20368,-14.69979,-10.26089,-5.844982,-9.663015,-3.629121,-13.9887,-6.029449,-11.264,-14.19335,-12.56307,-9.996279,-10.37786,-0.2164977,-15.48602,-9.555159,-5.750249,-6.87042,-8.608431,-2.539029,-12.33509,-7.828463,-6.454117,-7.426295,-7.882755,-6.612866,-11.97974,-14.65964,-14.18406,-14.68765,-6.164351,-5.054439,-4.186409,-3.269091,-7.241604,-3.678312,-14.13773,-31.67657,-34.82646,-1.636008,-15.83684,-3.426058,-11.92319,-6.982469,-7.134267,-1.583933,-2.613344,-7.733503,0.2552942,-12.81748,-2.706492,-13.82112,-8.437133,-15.49762,-4.901722,-13.35498,-11.05706,-30.44861,-8.198594,-5.100385,-8.833395,-11.65025,-10.23537,-2.091951,0.5099699,-2.635322,-5.974054,-8.396096,-4.299835,-9.004934
33007,65.2,33655,19,9.7,98.2,0.3,0.9,0.3,0.4,28,73.1,23.6,28.7,27.9,7.3,3379,109.9,29.7,695,1936,2252,11,20,2,838888,1,1,1,1,0.4969203,-8.139669,-4.637814,-2.556917,-6.521004,-7.439233,8.775193,7.811285,3.389877,5.086414,5.759896,8.922932,-4.940829,-0.6911492,-13.61022,-9.016023,-31.70556,-18.64998,-11.97171,-11.00912,-7.339769,-4.113896,-15.91449,-6.401344,-12.75901,-18.48789,-14.76276,-10.35034,-6.953907,-0.2170421,-27.31621,-9.866936,-8.899262,-10.8307,-9.53903,-2.498209,-13.63657,-9.464038,-3.756825,-8.852102,-9.419553,-7.839073,-13.38801,-17.24639,-16.01837,-15.3889,-7.440272,-8.901812,-4.991047,-3.611413,-8.764112,-5.543977,-15.16629,-17.83424,-11.65025,-3.045221,-15.90287,-3.835916,-11.42809,-6.963617,-7.170874,-2.008518,-3.59389,-10.90485,0.2267038,-27.10555,-3.945595,-15.65295,-11.86233,-16.96246,-3.288239,-14.52892,-25.88291,-10.63883,-8.448955,-6.006354,-9.712358,-13.99328,-9.615174,-3.004432,-0.1510135,-3.834296,-11.53167,-10.83384,-8.095063,-10.66721
28101,65.2,22366,39,16.9,65.2,30.1,1.2,4.3,0.2,28.7,82.3,28.3,-1111.1,20.3,12,3365,26.8,26.8,644,1283,1032,0,50,41,75996,1,1,1,1,0.4967393,-10.07222,-4.096725,-1.407622,-5.768007,-7.032623,6.059898,11.68539,3.724607,4.783622,4.32693,8.138639,-5.311878,-6.907755,-13.50547,-8.997777,-31.70556,-17.95154,-11.87471,-10.86365,-12.61659,-4.056694,-18.53138,-5.600529,-11.19594,-15.46367,-14.608,-10.8277,-9.62015,-0.2167715,-27.31621,-9.954295,-8.316377,-12.50241,-10.06667,-2.633668,-13.57802,-6.408881,-7.020735,-7.03321,-11.18084,-8.087177,-12.9778,-16.43484,-14.36568,-14.40587,-7.615113,-7.878967,-4.970488,-3.487206,-10.63689,-4.374708,-14.47382,-10.79643,-17.24566,-2.952472,-15.85826,-4.321204,-11.76584,-5.419003,-7.184899,-2.421158,-1.073011,-9.305201,0.2409506,-27.10555,-3.43365,-14.83806,-11.02127,-16.64375,-5.398117,-13.65257,-10.40195,-18.81295,-8.297198,-6.293318,-9.346389,-9.907582,-10.5996,-3.399694,-0.6326768,-3.831835,-8.351333,-7.992509,-8.941229,-10.58882
12051,65.2,39561,34,18,84.2,13.5,45.7,1.4,0.6,-1111.1,-1111.1,-1111.1,-1111.1,23.5,7.6,8529,30.3,17.7,1289,1936,2232,0,83,69,899227,1,1,1,1,0.4967128,-15.98597,-5.055587,-1.422552,-7.467485,-6.353926,10.29953,7.684734,3.673483,5.476909,5.255906,8.172982,-4.984226,-6.907755,-13.56723,-9.959529,-31.70556,-18.19127,-11.92292,-11.17149,-12.65204,-3.437544,-14.44351,-6.914879,-13.72418,-18.48789,-14.91582,-10.95681,-11.87309,-0.2165699,-27.31621,-10.20553,-8.574493,-12.05647,-10.68093,-2.623278,-13.78324,-9.646073,-7.794611,-8.739569,-12.2027,-9.374819,-13.53182,-16.68069,-15.44741,-16.33474,-12.91693,-8.901055,-5.183783,-4.890924,-11.96727,-4.576116,-16.11922,-17.26859,-17.49153,-2.367802,-15.9089,-5.356604,-31.24294,-6.820216,-7.192155,-2.097673,-4.429033,-10.38126,0.2237831,-12.11972,-3.610242,-15.07781,-11.23061,-16.85847,-3.738142,-15.68561,-25.88291,-10.20551,-8.525028,-6.025973,-10.21453,-13.99813,-12.27557,-3.143522,-0.2815263,-4.242104,-11.74011,-10.59365,-10.0043,-10.88295
17161,65.1,147808,346,11.6,89.1,7.8,10,0.3,1.3,24.3,76.1,26.1,27.9,25.5,8.5,18735,59.5,52.8,3657,8078,8843,8,44,8,3179712,1,1,1,1,0.4970929,-6.488893,-3.408855,0.1858735,-4.697881,-5.961815,23.54692,12.06266,5.220838,6.580419,5.335145,8.52047,-3.885533,-0.6911492,-12.54505,-7.115021,-15.21262,-14.21923,-10.36727,-9.051045,-10.6928,-3.165064,-8.049023,-4.591811,-6.324858,-18.48789,-10.07203,-5.624799,-9.009081,-0.2154018,-12.6363,-6.047753,-6.438378,-9.825828,-3.8307,-2.29343,-11.67297,-5.282079,-6.651425,-6.889166,-8.614402,-6.183412,-11.62869,-8.666894,-9.118513,-11.43229,-5.976267,-4.923447,-4.228262,-1.751234,-8.038475,-2.803246,-13.38019,-15.27973,-15.46731,-1.144138,-14.89359,-2.032909,-8.94032,-5.504976,-7.110109,-0.8245762,-2.51488,-5.228423,0.2642701,-12.18239,-3.437236,-12.99555,-9.258381,-14.62874,-5.139822,-17.48383,-10.88035,-16.12441,-8.55324,-4.985981,-7.815948,-10.191,-8.73426,-1.664743,1.120849,-2.311916,-4.687036,-4.376512,-4.128253,-8.657097
16069,65.1,37931,45,11.8,91.6,0.5,2,5.6,1,21.3,78.2,24.6,28.7,22.9,7.2,4880,87,58,817,2511,1646,2,34,11,1727631,1,1,1,1,0.4976008,-2.635406,-3.012013,-1.623409,-5.666691,-5.248498,14.90436,7.423808,0.7757157,5.373567,6.142912,8.308949,-4.306775,-0.6911492,-13.6103,-7.333678,-31.70556,-17.68111,-10.41826,-10.71351,-4.960274,-2.158146,-12.65783,-7.200046,-11.48605,-18.47754,-9.312433,-10.29917,-8.558784,-0.2170762,-27.31621,-8.375557,-6.997767,-4.103346,-7.214625,-2.319506,-11.66971,-7.387655,-3.704764,-6.661376,-10.71507,-7.595216,-9.023516,-18.77649,-17.54702,-13.69163,-5.821728,-5.65137,-4.646525,-3.229844,-11.37838,-2.774921,-14.19996,-19.36441,-19.58773,-2.079931,-8.927823,-0.7918109,-8.928119,-5.423612,-7.134788,-0.6457356,-1.89082,-8.381375,0.8953981,-13.14305,-5.317985,-17.1804,-13.3771,-16.16139,-3.407486,-32.45934,-9.328685,-15.34508,-7.729598,-5.377402,-8.046017,-13.84388,-8.670081,-3.080131,0.9409178,-2.65618,-7.955735,-9.583014,-4.74724,-9.059108
36107,65.1,51475,99,9.6,97.5,0.8,1.3,0.2,0.8,21.3,80.4,21.7,-1111.1,24.6,5.7,4843,40.8,19.4,1263,2901,2971,5,25,0,20960,1,1,1,1,0.4968977,-10.12042,-3.654258,-1.180644,-5.970936,-6.814675,6.014575,10.10652,5.63232,5.127192,6.525382,8.372877,-4.414279,-0.6911492,-12.27781,-9.320516,-17.43993,-15.22995,-11.53282,-10.06823,-12.06195,-3.703202,-14.47826,-5.995888,-12.1385,-15.8151,-12.80409,-10.58113,-10.82281,-0.2168351,-15.72216,-9.807508,-7.726748,-12.26716,-4.809146,-2.574404,-12.67261,-8.191438,-6.641989,-6.780456,-10.42573,-7.259666,-12.50665,-15.13748,-14.69973,-13.7688,-6.836242,-5.968987,-4.708608,-3.344723,-10.21087,-3.90493,-14.27794,-16.52805,-16.73219,-1.613139,-15.88243,-2.645417,-9.206201,-7.111563,-7.175001,-1.797467,-3.16398,-7.655167,0.2251843,-14.04585,-2.968842,-14.31588,-10.43422,-15.41566,-3.267306,-13.41939,-11.12258,-9.793549,-8.227858,-5.179917,-9.186568,-7.87233,-10.16399,-2.808423,0.0829522,-2.723072,-8.475234,-9.920893,-4.990127,-10.01266
42127,65.1,50113,69,10.8,97.1,1.9,2.2,0.1,0.5,33.4,77.9,22.5,-1111.1,25.4,7.1,5918,55.9,35.9,1184,2878,2480,2,19,1,-2222,1,1,1,1,0.4967379,-13.61146,-4.085313,-1.180111,-5.509317,-7.240924,9.893235,9.889379,5.87893,6.01543,6.581578,8.554143,-4.674835,-6.907755,-12.00856,-7.849424,-19.91982,-17.48944,-11.47849,-10.81834,-12.18526,-4.123143,-15.96354,-5.928775,-11.40547,-16.54339,-14.28996,-10.66454,-9.775787,-0.2167249,-18.20206,-9.993629,-8.276039,-13.74385,-7.89863,-2.573852,-13.51153,-9.148575,-7.216333,-7.865423,-11.81782,-8.086079,-13.2891,-16.20858,-15.11931,-15.97914,-7.406104,-6.936278,-4.886141,-4.224885,-11.6878,-6.225459,-14.68279,-16.98363,-17.21259,-2.530113,-13.64844,-4.284832,-11.9302,-7.486248,-7.18538,-3.385998,-3.132341,-10.8173,0.2236132,-15.40604,-3.617839,-14.79233,-10.99638,-16.80339,-4.643938,-13.80537,-12.64921,-15.61539,-8.331258,-5.185102,-9.945989,-8.138747,-10.28282,-3.059353,-0.214079,-2.433165,-11.17145,-9.023854,-6.44297,-9.843421
29189,65,1004666,1978,8.6,74.3,21.3,1.7,0.2,2.9,19.6,79.2,20.6,26.1,19.6,5.3,81592,157.7,73.6,28449,66298,47188,39,510,280,1748175,1,2,1,1,0.4972627,-4.958567,-2.654223,0.284269,-5.235771,-3.680893,14.8486,12.14623,5.70539,7.236414,6.113319,9.112451,-3.66835,-6.907755,-13.47642,-7.451552,-14.13872,-10.83995,-9.387207,-8.209656,-10.0106,-2.269022,-13.11137,-5.275708,-9.278389,-16.36469,-9.80095,-10.04693,-8.963875,-0.2139865,-12.41911,-8.033381,-6.094531,-8.525777,-5.14473,-2.184491,-11.42076,-6.823298,-5.228132,-5.844089,-9.179736,-5.731829,-9.650161,-12.09246,-11.32099,-12.6378,-5.200824,-4.607195,-4.023132,-0.885381,-7.54176,-1.309506,-14.19785,-14.86669,-15.08764,-0.8156133,-11.96154,-0.2251678,-8.905236,-5.912677,-7.101967,-0.2791627,-1.145085,-8.253558,0.2876148,-11.55029,0.1138061,-12.41812,-7.959025,-13.98531,-3.322363,-15.00859,-11.3093,-17.28288,-8.477214,-4.780223,-7.259629,-11.98047,-8.436183,-1.348053,1.410852,-1.761093,-6.872727,-8.252706,-3.784191,-8.307281
48399,65,10974,10,18.3,96.8,1.6,32.8,0.9,0.4,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,2228,36.4,18.2,247,577,463,1,21,12,-2222,1,1,1,1,0.4966815,-13.06259,-5.806637,-2.373598,-7.052753,-7.616075,4.608296,6.932341,2.254384,5.229229,5.624031,6.887744,-5.235498,-0.6911492,-13.55523,-8.444447,-31.70556,-16.79061,-12.01359,-6.533978,-13.65149,-5.411596,-16.01693,-7.293557,-19.29685,-14.79246,-16.23769,-11.08653,-13.3941,-0.2170581,-27.31621,-10.23033,-9.093628,-11.91327,-11.07668,-2.636991,-13.6655,-9.706995,-8.524989,-9.340228,-9.156544,-8.660358,-14.09044,-17.76045,-16.51801,-17.04782,-8.347669,-8.621029,-5.346257,-5.138882,-9.860254,-5.952593,-15.07292,-31.67657,-34.82646,-3.988133,-15.90528,-5.498012,-12.50785,-7.530761,-7.194249,-3.490491,-3.812666,-11.56122,0.2219998,-27.10555,-5.026505,-16.16014,-12.39663,-18.37226,-7.537065,-16.14067,-10.27299,-17.85664,-8.541202,-6.245172,-10.71657,-13.99398,-12.20275,-3.117285,-0.8953168,-4.489751,-10.95837,-11.51783,-9.503393,-11.47032
51175,65,17585,29,13.9,59.4,40,1,0.2,0.2,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,10,2055,5.7,11.4,322,1028,869,0,10,3,232850,1,1,1,1,0.4997154,-6.488588,-5.097756,-1.468343,-6.341077,-7.229219,10.91033,10.96351,6.535246,6.497343,7.476849,9.055729,-5.370162,-0.6911492,-12.44541,-11.48566,-16.26058,-19.18078,-13.53096,-11.85181,-13.01763,-4.523672,-10.23978,-6.140316,-12.77768,-14.27106,-10.81348,-10.76552,-12.13768,-0.2166755,-14.54308,-9.785547,-9.211778,-11.05953,-9.110982,-2.439611,-14.08124,-7.980983,-6.107216,-8.905171,-12.4914,-9.689766,-13.99964,-14.42231,-16.12182,-12.83979,-9.148559,-8.090982,-5.341847,-4.030746,-9.048643,-6.842326,-15.712,-18.23458,-18.45772,-3.781516,-10.86939,-1.474168,-10.96525,-7.008712,-7.188396,-2.252172,-4.211207,-9.518793,0.2219682,-13.65803,-4.657304,-16.00897,-12.34262,-18.53038,-6.163218,-14.81924,-13.01679,-11.20973,-8.444933,-3.554131,-10.59208,-9.305841,-9.917731,-3.417608,-1.426601,-3.844137,-5.113935,-11.63173,-6.718071,-11.11924
53015,65,97325,85,13.7,94.1,0.7,5.4,1.6,1.5,19.5,73.4,29.4,28,23.4,8,12393,81.2,37,3161,5811,6361,5,38,7,2633920,1,1,1,1,0.5576299,-6.052472,-2.766326,-0.5842646,-5.388355,-6.695538,13.07222,7.540307,5.130803,5.875527,7.273524,9.16767,-4.030664,-6.907755,-13.60873,-6.973588,-17.49027,-11.87895,-9.241006,-8.456306,-8.236792,-2.955964,-13.33422,-6.696893,-11.5975,-18.48789,-12.0901,-10.54187,-8.130836,-0.2170516,-15.30603,-9.690654,-6.338484,-8.726897,-3.662749,-0.761383,-11.48203,-8.601162,-5.497747,-6.581154,-5.673034,-5.939269,-10.20354,-14.2284,-12.62747,-13.83719,-5.817455,-5.130086,-4.03041,-1.279454,-8.417562,-4.495556,-14.06787,-14.86784,-8.092897,-1.137372,-15.73726,-2.030276,-8.686985,-6.782889,-7.146036,0.0858207,-1.323303,-8.49588,0.2464949,-11.25776,-2.417077,-12.92546,-9.07153,-14.48186,-2.004823,-13.4528,-11.88836,-11.78615,-8.202982,-5.104085,-7.687487,-6.258391,-9.803744,-2.775714,0.8539314,-3.040641,-6.991195,-8.698027,-4.352873,-8.643719
42075,65,125578,347,8.7,96.2,1.9,5.8,0.2,1,22.1,72.5,24.1,21.8,29.1,7.2,13318,73.3,35,2494,7149,6334,2,50,5,46170,1,1,1,1,0.4970448,-7.192997,-2.689398,-0.2379207,-5.344834,-6.074252,16.86931,12.32497,6.457205,6.997681,7.215086,8.979774,-4.004214,-6.907755,-12.22119,-6.128553,-14.07779,-16.22534,-10.07447,-8.586614,-10.76296,-2.91767,-10.95148,-6.138123,-11.00163,-17.56232,-10.80292,-9.287678,-6.992085,-0.2146744,-13.42888,-8.860915,-6.582481,-12.03448,-8.650633,-2.422626,-11.55495,-7.00648,-5.56774,-6.665686,-10.04602,-6.141237,-11.50582,-13.01658,-13.47587,-13.75378,-5.639255,-5.085676,-4.30105,-1.361858,-9.695162,-3.392394,-13.71875,-15.2896,-15.51272,-1.614501,-14.98615,-1.953016,-7.638192,-6.131846,-7.082294,-0.6432962,-1.355598,-7.925494,0.268112,-11.73163,-2.629116,-13.11183,-9.327626,-15.02227,-4.511919,-13.0897,-25.88291,-30.44861,-8.027055,-4.678259,-8.292351,-7.737091,-8.084478,-2.429117,0.8137805,-2.055496,-6.584497,-7.534168,-4.340565,-8.915195
